"date","yy","mm","RECESSION","CPI","FEDFUNDS","GDP","INDPRO","PAYEMS","PIX","SP500","UNEMPLOY","YC","REGIME","REGIME3"
1964-11-01,1964,11,"n",0.000966650631095245,-0.0900000000000003,0.000837046122917684,-0.0139474990952357,-0.00186922294773417,0.000654845014698147,0.0080454882158687,0.0139999999999998,0.68,2,0.0733897456779018
1964-12-01,1964,12,"n",0.000965717119958853,0.16,-0.0000431218151675239,0.0304323609421475,0.0072027495301441,0.00734615915669856,-0.00519853489500921,-0.175,0.36,2,0.105101669017576
1965-01-01,1965,1,"n",0.00128617381074392,0.33,0.00229024399814648,0.011738065897275,0.00342214951428765,0.00956489073031186,0.00390142959727591,0.0999999999999996,0.29,2,0.0736466634796267
1965-02-01,1965,2,"n",0.00288785697249727,0.0499999999999998,0.00673977484545496,0.010713944879392,0.00270581579001039,0.0017938438751175,0.0326185035526221,-0.0789999999999997,0.24,2,0.0716798984013512
1965-03-01,1965,3,"n",0.00128081989972273,0.0800000000000001,0.00902271226471996,0.00619905722638814,0.00365214592333984,0.005463204496305,-0.00148577662038285,0.158,0.15,2,0.0716372176107284
1965-04-01,1965,4,"n",0.000959539494699513,0.0699999999999998,0.00814704187832938,0.0131493979953028,0.00338890001555647,0.0048981880734571,-0.0146323939194115,-0.22,0.12,2,0.0730259757490866
1965-05-01,1965,5,"n",0,0.04,0.0050957209438991,0.00434707555593228,0.0042573778362609,0.00367463249630262,0.0336654935733254,0.0850000000000004,0.130000000000001,2,0.0714665263107164
1965-06-01,1965,6,"n",0.000958619661203919,0.00999999999999979,0.00343757923033294,0.00777432287417845,0.00384265483189772,0.00641485921710405,-0.00777340706793339,-0.163,0.15,2,0.0714025302143585
1965-07-01,1965,7,"n",0.00223321196657222,-0.0499999999999998,0.00402028361978068,0.00771743246760348,0.00328434620746343,0.00294434089144424,-0.0498537792809435,-0.0449999999999999,0.13,2,0.0714878599355631
1965-08-01,1965,8,"n",0.0031816762443162,0.04,0.00623127874173335,0.00934918996847012,0.00452098916446353,0.0067491079080515,0.0133437296657899,-0.0859999999999999,0.149999999999999,2,0.0717439255624669
1965-09-01,1965,9,"n",0.00412110267832366,0.0300000000000002,0.00774609164786533,0.00421924831998544,0.00430467221723241,0.00530140648655397,0.0222720959161853,-0.0470000000000002,0.33,2,0.0712745595207892
1965-10-01,1965,10,"n",-0.000949517400030242,-0.100000000000001,0.00801176737850717,0.00252485105805134,0.00426995873591807,0.00647398848508907,0.031504903895252,-0.0379999999999998,0.33,2,0.0720428138096355
1965-11-01,1965,11,"n",-0.000950419840273664,0.0600000000000005,0.0074070962567756,0.0100361343106674,0.00371726519482429,0.0111253787748229,0.0269782678267187,-0.0730000000000004,0.380000000000001,2,0.0728548697648576
1965-12-01,1965,12,"n",0.00221624279410371,0.0199999999999996,0.00731498368003614,0.00414918451117385,0.0044780416746022,0.0070303552277089,-0.00880293685882627,-0.0699999999999998,0.33,2,0.0713598701316416
1966-01-01,1966,1,"n",0.000948316808859317,0.220000000000001,0.00805692967958471,0.0123511585619371,0.005244626638925,0.00536722209446339,0.00891115433373013,-0.0419999999999998,0.27,2,0.0731543387758096
1966-02-01,1966,2,"n",0.00315457674851549,0.0999999999999996,0.00913471457669246,0.00977166721747524,0.00331595565391396,0.00211988499125049,0.00485670381320791,-0.0430000000000001,0.42,2,0.0714025302143585
1966-03-01,1966,3,"n",0.0031446566794715,0.18,0.00866885387836369,0.00646373558088964,0.00426092805042622,0.00510719899517298,-0.0180341228438312,-0.168,0.0499999999999998,2,0.0715732023993807
1966-04-01,1966,4,"n",0.000941471903841862,0.0600000000000005,0.00624719840155485,0.0135925291927377,0.00628633368404685,0.00548788557644286,-0.0220568427130239,0.0670000000000002,0.12,2,0.0761361448258537
1966-05-01,1966,5,"n",0.00625392907629951,0.00999999999999979,0.0025914412503365,0.00158771588597917,0.0038695765695298,-0.000375351896806819,0.0203012684100567,-0.0590000000000002,-0.100000000000001,2,0.0715518655887023
1966-06-01,1966,6,"n",0.0031123585659234,0.23,0.000421819031220849,0.00947088242349903,0.00432564045013883,0.00337310582798978,-0.0556608599730835,0.122,-0.2,2,0.0722564010723982
1966-07-01,1966,7,"n",0.00310270183751093,0.27,0.000397085054741453,0.0047034272807549,0.00624302818633993,0.00581369873629356,-0.0162700263732045,-0.0780000000000003,-0.25,2,0.0733469372325655
1966-08-01,1966,8,"n",0.00216617754516157,0.13,0.00199278879715692,0.00545670911355156,0.00295922715404906,0.00445393702794661,-0.0135442254295972,0.004,-0.17,2,0.0712319089921782
1966-09-01,1966,9,"n",0.000926927302579372,0.23,0.00313360420671849,0.000777505705555903,0.00319856182269262,0.00277367041726428,-0.0809402415382641,0.024,-0.380000000000001,2,0.0717012399916692
1966-10-01,1966,10,"n",0.00215949490061007,-0.13,0.00330699659555656,0.00928043972113146,0.00210607898210924,0.00267392165218894,-0.00702853360755018,-0.102,-0.56,2,0.0719787531773012
1966-11-01,1966,11,"n",0.00614441257234111,0.13,0.00277447761569505,0.00690355259279896,0.00325876563514349,0.0043795913992124,0.0464487564445886,0,-0.64,2,0.0715732023993807
1966-12-01,1966,12,"n",0.00305810635882064,0.23,0.0025417053018657,-0.00690355259279896,0.0025409452122549,0.00399530854589614,0.00311235868216464,-0.028,-0.760000000000001,2,0.0714878599355631
1967-01-01,1967,1,"n",0.00304878284935883,-0.359999999999999,0.00285407233204005,0.00230740818947961,0.00276459651730043,-0.0012792009785052,-0.00149266106512957,0.142,-0.420000000000001,2,0.0714238614501438
1967-02-01,1967,2,"n",0.000912825257359362,-0.46,0.00344535365181109,0.00470656812686476,0.00318515498292982,0.00867855545624963,0.0752721188059446,0.056,-0.28,2,0.0812343505453313
1967-03-01,1967,3,"n",0.00121580562089019,0.0599999999999996,0.00327559624338214,-0.011407469211981,0.000336298881155273,-0.000211515509407789,0.00196087495784791,-0.0529999999999999,-0.0300000000000002,2,0.0751261764092801
1967-04-01,1967,4,"n",-0.000607718037543226,-0.47,0.00209593319926071,-0.0056532207090525,0.0015424677956446,0.00386065929673585,0.0386532249623412,-0.0260000000000002,0.73,2,0.0713811997748678
1967-05-01,1967,5,"n",0.00303490369515425,-0.48,0.000336795550598623,0.00938766719592632,-0.000977129150388834,0.000331080982423515,0.0413717870556383,0.00600000000000023,0.87,2,0.0730045847064222
1967-06-01,1967,6,"n",0,-0.11,-0.000307976886029238,-0.00876169259903659,0.0023496036319397,0.00150353358650435,-0.0538663160238961,0.0339999999999998,1.24,2,0.072021459468377
